OPEN;CLOSE;HIGH;LOW;TIMESTAMP;TIME;TEXT
89.54;89.37;89.57;89.31;1412253600000;Thu Oct 02 14:40:00 CEST 2014;89.54 89.57 Oct 2 14:40 89.37 89.31
89.37;89.24;89.42;89.22;1412253900000;Thu Oct 02 14:45:00 CEST 2014;89.37 89.42 Oct 2 14:45 89.24 89.22
89.24;89.22;89.29;89.17;1412254200000;Thu Oct 02 14:50:00 CEST 2014;89.24 89.29 Oct 2 14:50 89.22 89.17
89.22;89.34;89.57;89.22;1412254500000;Thu Oct 02 14:55:00 CEST 2014;89.22 89.57 Oct 2 14:55 89.34 89.22
89.34;89.37;89.47;89.29;1412254800000;Thu Oct 02 15:00:00 CEST 2014;89.34 89.47 Oct 2 15:00 89.37 89.29
89.37;89.64;89.69;89.36;1412255100000;Thu Oct 02 15:05:00 CEST 2014;89.37 89.69 Oct 2 15:05 89.64 89.36
89.64;89.52;89.69;89.47;1412255400000;Thu Oct 02 15:10:00 CEST 2014;89.64 89.69 Oct 2 15:10 89.52 89.47
89.52;89.56;89.66;89.49;1412255700000;Thu Oct 02 15:15:00 CEST 2014;89.52 89.66 Oct 2 15:15 89.56 89.49
89.56;89.64;89.64;89.52;1412256000000;Thu Oct 02 15:20:00 CEST 2014;89.56 89.64 Oct 2 15:20 89.64 89.52
89.64;89.62;89.74;89.57;1412256300000;Thu Oct 02 15:25:00 CEST 2014;89.64 89.74 Oct 2 15:25 89.62 89.57
89.62;89.62;89.67;89.54;1412256600000;Thu Oct 02 15:30:00 CEST 2014;89.62 89.67 Oct 2 15:30 89.62 89.54
89.62;90.02;90.07;89.59;1412256900000;Thu Oct 02 15:35:00 CEST 2014;89.62 90.07 Oct 2 15:35 90.02 89.59
90.02;90.26;90.32;90.02;1412257200000;Thu Oct 02 15:40:00 CEST 2014;90.02 90.32 Oct 2 15:40 90.26 90.02
90.26;90.22;90.34;90.19;1412257500000;Thu Oct 02 15:45:00 CEST 2014;90.26 90.34 Oct 2 15:45 90.22 90.19
90.22;90.17;90.24;90.12;1412257800000;Thu Oct 02 15:50:00 CEST 2014;90.22 90.24 Oct 2 15:50 90.17 90.12
90.17;90.18;90.24;90.13;1412258100000;Thu Oct 02 15:55:00 CEST 2014;90.17 90.24 Oct215z55 90.18 90.13
90.18;89.77;90.19;89.69;1412258400000;Thu Oct 02 16:00:00 CEST 2014;90.18 90.19 Oct216:O0 89.77 89.69
89.77;89.84;89.86;89.74;1412258700000;Thu Oct 02 16:05:00 CEST 2014;89.77 89.86 Oct 2 16:05 89.84 89.74
89.84;90.08;90.12;89.84;1412259000000;Thu Oct 02 16:10:00 CEST 2014;89.84 90.12 Oct216:10 90.08 89.84
90.08;90.29;90.29;90.07;1412259300000;Thu Oct 02 16:15:00 CEST 2014;90.08 90.29 Oct216:15 90.29 90.07
90.29;90.38;90.49;90.23;1412259600000;Thu Oct 02 16:20:00 CEST 2014;90.29 90.49 Oct 2 16:20 90.38 90.23
90.38;90.23;90.38;90.16;1412259900000;Thu Oct 02 16:25:00 CEST 2014;90.38 90.38 Oct 2 16:25 90.23 90.16
90.23;90.34;90.44;90.22;1412260200000;Thu Oct 02 16:30:00 CEST 2014;90.23 90.44 Oct 2 16:30 90.34 90.22
